"","Estimate","Est.Error","Q2.5","Q97.5"
"Intercept",-0.112605217850781,0.0762986993969059,-0.259827588535745,0.0374610710643002
"mean_beak_size_pc1",0.123612132719355,0.178676818830519,-0.211073362369911,0.475921783380798
"mean_Tarsus_Length",0.122134250217457,0.185179666040758,-0.246933049429524,0.480200110968266
"mean_Wing_Length",-0.203249581832973,0.207666248972345,-0.615856313691504,0.211084163209525
"mean_Hand_Wing_Index",0.215558964526914,0.113388500471934,-0.00825505137369208,0.427980914077083
"mean_Tail_Length",0.0463395897687273,0.158280976995931,-0.263346474115285,0.3566973095299
"mean_Mass",-0.108684677287009,0.158711323193778,-0.423570003429587,0.201503014605037
"mean_Habitat_Density",-0.359570189169022,0.197017065625144,-0.751322050422025,0.027611446023911
"mean_Migration",-0.561090283136032,0.204456215674157,-0.949450199449237,-0.16586840737037
"mean_Brain_Mass_g",0.0197170154467767,0.188760314405477,-0.348055804275968,0.385372693038781
"mean_clutch_size",0.154817367933594,0.166206154304663,-0.167677753129108,0.486852756416252
"mean_Maximum_longevity",-0.367082688911422,0.361295125118211,-1.08212179476865,0.363946336805593
"mean_GenLength",0.0506801688670312,0.400306244278511,-0.721771733751173,0.844748852643944
"mean_Range_Size",-0.0907949852996572,0.0564539753633613,-0.196613172041052,0.0200071233770171
"mean_Annualtemp",-0.00206209004300842,0.0113190195295641,-0.0247119441784638,0.019572862851706
"mean_AnnualPrecipitation",-0.186237693258281,0.149053940771943,-0.474045351947979,0.108616204766471
"mean_Abundance_estimate_1_1_matched",0.0688585630553322,0.0381130074598596,-0.00722841635747246,0.140135759096602
"mean_Latitude_span",0.0334822437072431,0.154764338552706,-0.273804399122208,0.338453655545226
"mean_Centroid_Latitude",-0.0213944739758333,0.047512053460098,-0.114755894620755,0.0726312264067668
"mean_Centroid_Longitude",-0.00104043223566123,0.000726805531156151,-0.00245742247011616,0.000399095950820138
"mean_devmode",0.150155825193587,0.0722356094722874,0.00742554865894598,0.293455276369422
