"","Estimate","Est.Error","Q2.5","Q97.5"
"Intercept",0.0203488605924653,0.0349420867123023,-0.0475963499343095,0.0901303136976572
"mean_beak_size_pc1",0.275382080584363,0.115304397724021,0.0496936696820701,0.503230240440469
"mean_Tarsus_Length",0.16982031598721,0.127794550225966,-0.0805346542424779,0.422849830075473
"mean_Wing_Length",0.171888112905621,0.133568331802502,-0.09092511066515,0.437391768337888
"mean_Hand_Wing_Index",0.123229939103262,0.0736047274147939,-0.0225450618841107,0.268202003530593
"mean_Tail_Length",-0.155697423605205,0.0969410856657199,-0.343290792269832,0.0351706911889299
"mean_Mass",-0.0723294656949876,0.0945946703017383,-0.255216183340205,0.114575183203603
"mean_Habitat_Density",0.0876445325609215,0.123805564785283,-0.148863054750172,0.333663414689938
"mean_Migration",-0.0448998834067965,0.108982760992526,-0.258282390958344,0.169241143039296
"mean_Brain_Mass_g",-0.0142210130878627,0.126096808564174,-0.261027927108988,0.231657652628721
"mean_clutch_size",-0.121016241230172,0.099086926851048,-0.317012977441892,0.0727877726873227
"mean_Maximum_longevity",0.123527799761077,0.219894492658005,-0.304475200497451,0.550553041857376
"mean_GenLength",-0.103452651620556,0.26104291649945,-0.619738192997967,0.407932562091523
"mean_Range_Size",-0.0268195769507717,0.0302050711198003,-0.0861688365696412,0.0325810829666941
"mean_Annualtemp",-0.00630919839929607,0.00694394019225154,-0.0198250885159675,0.00733327929228831
"mean_AnnualPrecipitation",-0.0495817776222937,0.0805219980856446,-0.207351776041137,0.108565971592609
"mean_Abundance_estimate_1_1_matched",-0.0119239668841454,0.0180879187959397,-0.0473330989620278,0.0235117881479473
"mean_Latitude_span",0.0966241188404448,0.0690132154412316,-0.0372255773647337,0.232084480673316
"mean_Centroid_Latitude",-0.0631740822350702,0.0458781640828652,-0.154385277205617,0.025738014892466
"mean_Centroid_Longitude",0.000679828057810575,0.000472857991774232,-0.000253053799083351,0.00161370011939474
"mean_devmode",0.0331720214622839,0.0499577516353337,-0.0638587522319512,0.130966611518996
